CID,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,FractionCSP3,NumHeteroatoms,HeavyAtomCount,NumValenceElectrons,qed,BalabanJ,BertzCT,HallKierAlpha,LabuteASA,Chi0,Chi1,Kappa1,Kappa2,MaxPartialCharge,MinPartialCharge,pleas,edible
8137,168.236,2.1332000000000004,26.3,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.7,2.0,12.0,68.0,0.2780503413608355,3.2689731533358644,174.01293830999776,-0.97,74.29802277880893,9.234204518682008,5.8080604124904465,11.03,8.129700897308076,0.3835614910612377,-0.45943055170969066,64.98076923076923,35.18181818181818
957,130.23100000000002,2.3392000000000013,20.23,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,56.0,0.5470483699238978,2.595082706793886,37.832293921787276,-0.04,58.08807958080182,6.949747468305834,4.414213562373095,8.960000000000003,7.960000000000003,0.04305240722887931,-0.39637656934228255,49.870370370370374,28.75
14257,156.313,4.537100000000004,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,68.0,0.4526177505443085,2.6909155266923976,49.05865002596163,0.0,72.38867217179563,8.36396103067893,5.414213562373096,11.0,10.0,-0.05330597554255363,-0.06538238322279266,53.333333333333336,39.833333333333336
8159,158.24099999999999,2.5199000000000007,26.3,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.8888888888888888,2.0,11.0,66.0,0.4383150695699537,2.849761282233442,99.73585546369786,-0.53,68.93385527255305,8.52709773749546,5.270055610029662,10.47,7.575596620908132,0.30212286792610354,-0.4658776866680014,61.648648648648646,32.083333333333336
8163,170.296,3.7161000000000026,17.07,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.9090909090909091,1.0,12.0,72.0,0.5073577055441593,2.86138733944056,107.57174002125653,-0.33,76.55019427183942,9.234204518682008,5.770055610029663,11.67,8.763720712277413,0.1293399502822748,-0.30003102349469607,50.416666666666664,42.285714285714285
14286,121.13899999999997,1.2842,29.96,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.14285714285714285,2.0,9.0,46.0,0.5237435952028574,2.981454614041131,205.415952604261,-1.1800000000000002,53.54245742928045,6.69023444431199,4.304530452640311,5.947877237851663,2.3955617406597787,0.17759472122537037,-0.29277323645381376,49.72727272727273,35.857142857142854
8174,158.285,3.119400000000002,20.23,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,68.0,0.5380402798848124,2.6909155266923976,53.89311688209828,-0.04,70.81796380959506,8.36396103067893,5.414213562373096,10.96,9.96,0.04305240722888907,-0.3963765693422825,38.64705882352941,7.0
8175,156.269,3.3260000000000023,17.07,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.9,1.0,11.0,66.0,0.3889444461925324,2.7376715685719475,78.9419624661572,-0.33,70.1852521574428,8.36396103067893,5.414213562373096,10.67,9.67,0.11949019867032568,-0.3034029081494581,33.340425531914896,6.5
8180,186.295,3.6018000000000017,37.3,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.9090909090909091,2.0,13.0,78.0,0.5584875282599889,2.8729187591669154,121.25868639907948,-0.53,81.34442802403544,9.941311299868556,6.270055610029663,12.47,9.557183958151702,0.3028395565321837,-0.481230389785217,31.142857142857142,48.0
14296,136.198,1.71028,25.78,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.5,2.0,10.0,54.0,0.5422770005695131,3.2824629074535228,203.42965837655683,-0.9200000000000002,61.33046753897641,7.723614639131599,4.6090609052806215,7.190132158590309,2.3673495497012036,0.05878960172921568,-0.25469432781024665,49.37931034482759,33.333333333333336
8184,172.31199999999998,3.5095000000000023,20.23,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,74.0,0.5276216187512563,2.72724281291869,61.404364101390854,-0.04,77.18290592399167,9.071067811865477,5.914213562373096,11.96,10.96,0.04305240722888907,-0.3963765693422825,41.8936170212766,4.5
8186,170.296,3.7161000000000026,17.07,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.9090909090909091,1.0,12.0,72.0,0.3805589806249054,2.76676462623148,89.00490222095137,-0.33,76.55019427183942,9.071067811865477,5.914213562373096,11.67,10.67,0.11949019867032568,-0.3034029081494581,36.22,48.666666666666664
62374,152.19299999999998,1.5008,34.14,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.5555555555555556,2.0,11.0,60.0,0.5267989462227936,3.054290082931889,246.28834790885676,-0.9200000000000002,66.28639795737644,8.646264369941973,4.932357537481885,8.179206349206348,2.292643251404669,0.16423396425457729,-0.29481438735268234,47.6530612244898,25.333333333333332
8193,186.33899999999997,3.8996000000000035,20.23,1.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,80.0,0.5129821812363801,2.7581498184332935,71.19366193720087,-0.04,83.54784803838828,9.778174593052025,6.414213562373096,12.960000000000003,11.96,0.04305240722888907,-0.3963765693422825,43.0,11.0
62375,152.19299999999996,1.978,18.46,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.3333333333333333,2.0,11.0,60.0,0.616400827538923,2.738498942719903,191.9775235394922,-0.8600000000000001,66.75331992170054,8.104448006685086,5.3805400575618805,8.23861932938856,4.10920333614693,0.18262603865262517,-0.35169511246768675,34.98148148148148,18.714285714285715
8205,228.37599999999995,4.470400000000004,26.3,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.9285714285714286,2.0,16.0,96.0,0.3850425600347897,2.904707557588277,154.8143311431168,-0.53,100.75856584453614,12.0626316434282,7.770055610029663,15.47,12.539108500345543,0.30212286792610354,-0.4658776866679909,43.54545454545455,22.5
62378,166.26399999999998,3.246100000000002,17.07,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.7272727272727273,1.0,12.0,68.0,0.5858125372453691,2.3911230466599602,201.0496521822662,-0.5900000000000001,74.8547600861259,8.974691494688164,5.753218857624055,9.497642418930763,4.439172431628318,0.1586239359997304,-0.29454645772819643,44.490566037735846,42.666666666666664
14328,180.20299999999995,1.9063999999999997,35.53,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.3,3.0,13.0,70.0,0.6663228041403089,3.12656034062561,317.94593883291583,-1.51,77.2797841361409,9.844934982691242,6.185070510202192,9.577032201914708,3.9373595701593858,0.16093767822420038,-0.4928695286917602,51.407407407407405,25.0
8294,196.29,3.2406000000000024,26.3,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.5833333333333334,2.0,14.0,80.0,0.4981507139283784,4.187563022426479,236.70628424348942,-1.05,86.64947555137437,11.19023444431199,6.3936646106526,12.95,5.6321572115053895,0.30298660818749895,-0.45530535811728734,56.91428571428571,32.0
8363,228.24699999999999,2.7492000000000014,46.53,1.0,3.0,3.0,2.0,2.0,0.0,0.0,0.07142857142857142,3.0,17.0,86.0,0.8214760330937975,2.012836803765173,505.8855887837592,-2.2899999999999996,99.28768263610088,12.08757566981053,8.270856947829097,11.203022603757393,5.163787455051142,0.3417458311278584,-0.5070527973358621,53.64705882352941,10.25
8375,136.14999999999998,1.5948,37.3,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.125,2.0,10.0,52.0,0.5951083320007401,3.1529414466808685,253.1894333808838,-1.31,59.11704320052995,7.560477932315068,4.71521405516327,6.805074798619103,2.5185440606017586,0.16301367625192997,-0.5071987718710326,29.545454545454547,21.666666666666668
4133,152.14899999999997,1.1787999999999998,46.53,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.125,3.0,11.0,58.0,0.6143884490200855,3.0326621558006566,267.7946100817276,-1.51,64.23058843003683,8.267584713501616,5.253218857624055,7.595374077976819,3.0531381005525,0.3411321188257538,-0.5070528008609642,60.836363636363636,33.888888888888886
14514,124.139,1.79062,30.21,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.2857142857142857,2.0,9.0,48.0,0.5340631624545651,2.9776485317868318,222.57495208091365,-1.05,53.482080826807376,6.8533711511285205,4.198377302757663,6.075786163522013,2.0520620921165116,0.19442807731015793,-0.4582976968302745,36.48148148148148,28.75
3102,182.222,2.917600000000001,17.07,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,14.0,68.0,0.6524732866647586,2.3486376045097153,376.003255415297,-1.8899999999999997,83.01496154000138,9.803118619434356,6.877010097711745,8.696948085233146,3.8789693771624525,0.19251966533540768,-0.2886159649049109,57.5,23.5
660,148.16099999999997,1.5381999999999998,26.3,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.2222222222222222,2.0,11.0,56.0,0.4117582021029618,2.4141310245037477,291.3691367199719,-1.31,64.7954656387082,7.681798275874712,5.360173345306138,6.4033600114109595,2.381380891498966,0.3110281485201333,-0.42622503582831417,64.81818181818181,28.77777777777778
8419,166.17599999999996,1.5163,35.53,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.2222222222222222,3.0,12.0,64.0,0.6383852121799833,3.097737020758659,281.102178757748,-1.51,70.9148420217443,8.974691494688164,5.812391710140018,8.585328884652048,3.7588733548338538,0.1609270486525451,-0.4928695317941849,62.390243902439025,23.636363636363637
6114390,282.339,3.876400000000003,35.53,0.0,3.0,5.0,2.0,2.0,0.0,0.0,0.16666666666666666,3.0,21.0,108.0,0.616495199386238,2.0965213408720555,630.1666279079906,-2.55,124.37715953881394,15.079139501373252,10.223876650462412,14.850737505038957,7.2904051242661545,0.3152841461038767,-0.49282011061521114,56.2,41.0
61048,178.231,2.4994000000000005,26.3,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.36363636363636365,2.0,13.0,70.0,0.6645754561212156,2.4977844401611917,264.6785847993893,-1.31,78.53118102103066,9.681798275874712,6.198377302757663,9.775543199315653,4.651378356698753,0.3376270409620543,-0.461823846024259,49.02777777777778,36.75
2345,212.248,3.0436000000000014,26.3,0.0,2.0,3.0,2.0,2.0,0.0,0.0,0.07142857142857142,2.0,16.0,80.0,0.7307975714616393,1.9460332806831828,448.67626205276036,-2.0899999999999994,94.49344888390488,11.217332181807452,7.860173345306138,10.42855960264156,5.121140695118211,0.3379551839851819,-0.45722281014698424,48.6,8.5
8438,150.13299999999998,1.2278,35.53,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.125,3.0,11.0,56.0,0.5645624802089623,2.4833896435380507,293.3886867286258,-1.51,63.54406875381847,7.68179827587471,5.398178147766923,6.216280692220383,2.268477910803053,0.23080068360482325,-0.45359504435662795,72.02272727272727,40.411764705882355
637796,162.18799999999996,2.4484000000000012,18.46,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.2,2.0,12.0,62.0,0.6310600907726281,2.3829284956797214,315.61466000789903,-1.44,71.42282785038365,8.38890505706126,5.898178147766923,7.2221089306880915,2.8932518288935443,0.2308006594468658,-0.453595077642229,59.56,35.10526315789474
8452,84.118,1.1295,17.07,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8,1.0,6.0,34.0,0.4296801032840842,2.3673518510178746,58.33869642763737,-0.33,37.35471043193051,4.405777393935816,2.893846850117352,3.84636684303351,1.4138304835588202,0.13241174098098987,-0.2997179056395969,36.04255319148936,29.5
8467,166.176,1.6034,46.53,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.2222222222222222,3.0,12.0,64.0,0.6935743887715065,2.9880700814121135,281.102178757748,-1.51,70.59553054443344,8.974691494688164,5.774386907679233,8.585328884652048,3.7588733548338538,0.16110036123217036,-0.5042541269718366,83.94444444444444,37.54545454545455
1183,152.14899999999997,1.2133,46.53,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.125,3.0,11.0,58.0,0.6477438574453785,3.1161641338580512,268.03972257956417,-1.51,64.23058843003683,8.267584713501616,5.274386907679233,7.595374077976819,3.0531381005525,0.16068932365262117,-0.5042543227773111,83.96296296296296,39.70454545454545
8468,168.14799999999997,1.099,66.76,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.125,4.0,12.0,64.0,0.6933988517563217,3.134300249949543,305.92621196610224,-1.71,69.02482218223285,9.137828201504695,5.647065707741408,8.38718172983479,3.126513566573834,0.3353226528876391,-0.5042542960594021,44.06060606060606,16.4
326,148.20499999999996,2.6225000000000014,17.07,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.3,1.0,11.0,58.0,0.5890553243743855,2.90982279990154,233.55461928814677,-1.11,67.05269367712715,8.267584713501616,5.236382105218448,7.991112234580385,3.3308105585183703,0.14954836598843899,-0.29789640884515184,51.16326530612245,48.666666666666664
31209,202.297,3.8492000000000033,17.07,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.35714285714285715,1.0,15.0,80.0,0.38882065899504836,2.5762090172546523,311.3704021779951,-1.3699999999999999,91.82285910252935,10.932875131431278,7.363703305156275,11.703367571533382,6.992698830807924,0.14554215422443673,-0.29825637550624956,33.244897959183675,23.25
31210,192.258,2.572400000000001,26.3,0.0,2.0,5.0,1.0,1.0,0.0,0.0,0.4166666666666667,2.0,14.0,76.0,0.5291308075220866,2.273013592418655,266.91003516871797,-1.31,84.89612313542727,10.22576835024473,6.825698502695489,10.76880220646178,6.190508581943787,0.30975229926072406,-0.4654314192674153,47.22222222222222,24.857142857142858
31219,164.204,2.1398,26.3,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.3,2.0,12.0,64.0,0.6395972856634639,2.384535862890579,241.27530899395387,-1.31,72.16623890663404,8.811554787871634,5.825698502695489,8.783545369504209,4.544018446795469,0.3053342363207337,-0.4608082715606513,67.22916666666667,36.23076923076923
778574,204.269,2.899000000000002,26.3,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.3076923076923077,2.0,15.0,80.0,0.5565125324313382,2.4116227643124617,325.6490065043201,-1.5699999999999998,90.57146221763963,11.096011838247808,7.1815405503520555,11.50446016381236,6.015731754887756,0.3302707441320819,-0.4622573767785678,54.0,36.583333333333336
31225,178.23100000000002,2.1822999999999997,26.3,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.36363636363636365,2.0,13.0,70.0,0.6604292889918286,2.2413765431693933,254.05260581186823,-1.31,78.53118102103066,9.518661569058182,6.325698502695489,9.775543199315653,5.355726156931021,0.30500774642492445,-0.46532873553419357,54.6,38.166666666666664
61052,192.25800000000004,2.572400000000001,26.3,0.0,2.0,5.0,1.0,1.0,0.0,0.0,0.4166666666666667,2.0,14.0,76.0,0.5291308075220866,2.1332124802819257,266.91003516871797,-1.31,84.89612313542727,10.22576835024473,6.825698502695489,10.76880220646178,6.190508581943787,0.3049965956577278,-0.4656701060270374,36.42553191489362,15.333333333333334
31234,136.194,1.6115000000000002,20.23,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.3333333333333333,1.0,10.0,54.0,0.6689565380917978,2.426522346587954,169.34295735705518,-0.8200000000000001,61.32046321488281,7.234204518682008,4.931851652578137,7.288932461873639,4.0691775159120125,0.043369666751927015,-0.39636445315137964,48.58695652173913,27.733333333333334
126,122.12299999999996,1.2046999999999997,37.3,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,9.0,46.0,0.5681374031144323,3.0097819477866006,200.66106510209752,-1.31,52.75210108613335,6.690234444311989,4.325698502695488,5.820039011703511,2.306763635550358,0.14955257942872063,-0.5079662192772983,51.83783783783784,32.857142857142854
31244,136.14999999999998,1.5076999999999998,26.3,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.125,2.0,10.0,52.0,0.575816465118545,2.895351845489354,213.20412994838864,-1.31,59.43635467784082,7.397341225498538,4.863703305156274,6.805074798619103,3.011779444695785,0.14955258130421192,-0.49676779267846277,60.0,44.9
31246,114.18799999999999,2.1557000000000004,17.07,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,8.0,48.0,0.5469887036855585,3.0551722039096187,58.78707744334402,-0.33,51.09042581425295,6.405777393935816,3.808060412490447,7.669999999999999,4.8199250374812594,0.13239048773034137,-0.2997182890076654,49.27272727272727,39.583333333333336
31249,174.19599999999997,0.8927999999999999,52.60000000000001,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.75,4.0,12.0,70.0,0.5807321280929896,3.402570682630092,135.1368500605771,-1.06,71.84398048770709,9.397341225498538,5.701907262607799,10.94,6.637839971391235,0.30586043921555606,-0.4659577512007539,57.72093023255814,22.285714285714285
31260,88.14999999999999,1.0248,20.23,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,38.0,0.5340885234757722,2.6272148478988635,25.11941547876375,-0.04,38.99325323761199,4.99156383156272,2.770055610029662,5.959999999999999,3.1616129032258065,0.04329631139781929,-0.3963660786745107,51.04,35.54545454545455
31265,144.21399999999997,2.1298000000000004,26.3,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.875,2.0,10.0,60.0,0.4361738106721368,3.0523751890457076,89.25838096618136,-0.53,62.568913158156434,7.819990956308912,4.808060412490447,9.47,6.588063754427392,0.3052674242159281,-0.4659692078832712,78.61111111111111,41.14705882352941
31266,156.22499999999997,2.2959000000000005,26.3,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,11.0,64.0,0.3348650134513954,3.1510083529427266,118.731140660285,-0.79,68.2442522403688,8.52709773749546,5.308060412490447,10.21,7.318577633007602,0.30559416524115945,-0.4614536414185524,71.77777777777777,44.08
261,72.107,0.9854,17.07,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.75,1.0,5.0,30.0,0.4443450475833798,2.4017152226171965,24.828921423310437,-0.33,31.99559947106314,4.121320343559642,2.414213562373095,4.67,3.67,0.11947978113414225,-0.3034030972577946,17.666666666666668,5.166666666666667
31272,116.15999999999998,1.3496000000000001,26.3,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.8333333333333334,2.0,8.0,48.0,0.4106841127563541,2.822354554248032,68.92878689342031,-0.53,49.83902892936323,6.405777393935816,3.770055610029662,7.470000000000001,4.624559505409582,0.3021228665755719,-0.465877873906326,55.648148148148145,17.272727272727273
31276,130.18699999999998,1.5956000000000001,26.3,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.8571428571428571,2.0,9.0,54.0,0.5422095914375367,3.006105030052141,86.91694057588533,-0.53,56.203971043759836,7.276020881938894,4.125897657686229,8.470000000000002,4.3587538349811625,0.302123037200498,-0.46586693130001083,59.276595744680854,34.166666666666664
196,146.142,0.716,74.6,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.6666666666666666,4.0,10.0,58.0,0.5600766476893669,3.0550899395377584,113.70950594454669,-1.06,58.475473304292144,7.983127663125442,4.625897657686229,8.94,4.784806790484913,0.302839787989633,-0.4812303886150306,38.48148148148148,24.666666666666668
31283,256.4299999999999,5.250600000000005,26.3,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.9375,2.0,18.0,108.0,0.33210766405412984,3.005902695364245,177.93577382145608,-0.53,113.48845007332935,13.476845205801295,8.808060412490448,17.470000000000002,14.530716454159078,0.3052674256589853,-0.4659692078794496,42.75,14.0
379,144.214,2.4314999999999998,37.3,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.875,2.0,10.0,60.0,0.5811557038471341,2.838589121813916,89.25838096618135,-0.53,62.24960168084558,7.819990956308912,4.770055610029662,9.47,6.588063754427392,0.30283955653217365,-0.481230389785217,26.632653061224488,1.0
454,128.215,2.5458000000000007,17.07,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.875,1.0,9.0,54.0,0.3966101918122153,2.663883887398184,59.58797503894244,-0.33,57.45536792864957,6.949747468305834,4.414213562373095,8.67,7.669999999999999,0.11949019867031578,-0.3034029081494581,33.05555555555556,19.5
1060,88.06199999999998,-0.34000000000000014,54.370000000000005,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.0,6.0,34.0,0.4459283845851701,3.567703455043203,72.03910001730776,-0.8600000000000001,34.58641320890631,5.1547005383792515,2.6427344100918364,5.14,1.5450174870172142,0.3713429200675026,-0.4755092771329636,39.075471698113205,25.166666666666668
31404,220.35599999999997,4.295620000000003,20.23,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6,1.0,16.0,90.0,0.6909972184662643,3.507848337934589,353.8715828475769,-0.98,99.51011590126242,12.723614639131599,7.031710636090997,13.086577896138483,3.796604615588104,0.12254049480510547,-0.5073406948944928,51.36842105263158,8.0
8615,241.29,2.6683000000000003,52.32,1.0,3.0,4.0,2.0,2.0,0.0,0.0,0.13333333333333333,3.0,18.0,92.0,0.6610301369810663,1.8788102729908105,523.0266276810372,-2.2899999999999996,106.1982816953142,12.794682450997078,8.770856947829097,12.174429825362497,5.866349526790589,0.3397398573464508,-0.46168766170767467,48.1875,12.0
875,150.08599999999998,-2.1225999999999994,115.06,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.5,6.0,10.0,58.0,0.3652291848585975,4.069511908932011,133.82680599646991,-1.1400000000000001,55.33405657989094,8.309401076758503,4.464101615137754,8.86,3.1362532686222435,0.33542658750566945,-0.47923964976298583,52.05882352941177,17.0
8635,151.16499999999996,1.0554,52.32,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.125,3.0,11.0,58.0,0.4818862664217506,3.0326621558006566,270.54949758389114,-1.51,64.77624537485353,8.267584713501616,5.253218857624055,7.595374077976819,3.0531381005525,0.3394527355145091,-0.46536187903986576,65.31481481481481,26.57894736842105
8658,136.14999999999998,1.5076999999999998,26.3,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.125,2.0,10.0,52.0,0.575816465118545,3.076562928309375,230.45412994838867,-1.31,59.43635467784082,7.397341225498538,4.8805400575618805,6.805074798619103,3.011779444695785,0.153276216053362,-0.4960126929981187,36.467289719626166,25.0
61659,194.25500000000002,3.306000000000002,26.28,0.0,3.0,4.0,2.0,2.0,0.0,0.0,0.2,3.0,13.0,68.0,0.7465211021519998,1.7582787523684806,289.4481088165922,-1.09,80.93015010787312,8.932875131431278,6.449489742783179,8.505674877196055,4.232838515360404,0.11314566242402171,-0.4684839496532423,20.11111111111111,25.1
1136,143.211,0.9863199999999999,33.120000000000005,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.5,3.0,9.0,50.0,0.6692765077851681,2.6886750370858383,184.93847023217103,-0.41,58.1804744662408,6.69023444431199,4.342535255101096,6.706414435389988,2.9391427852990817,0.07970699288095413,-0.395999147879006,29.61111111111111,22.2
8723,88.14999999999999,1.0248,20.23,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,38.0,0.5340885234757722,2.7541847860376616,23.11941547876375,-0.04,38.99325323761199,4.99156383156272,2.808060412490447,5.959999999999999,3.1616129032258065,0.045602329389549966,-0.396099194994739,32.541666666666664,37.0
26331,108.14399999999998,1.039,25.78,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,2.0,8.0,42.0,0.5367952647550015,2.8320858350070908,147.87452390041133,-0.92,48.6005833101832,5.819990956308912,3.931851652578137,5.2212429378531064,2.403301637094403,0.058342780300727044,-0.2612240357990315,37.236363636363635,34.578947368421055
444539,148.16099999999997,1.7844,37.3,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,11.0,56.0,0.6489204335813591,2.721773554068781,262.15103906059477,-1.5699999999999998,64.79238228274231,8.104448006685086,5.287693700234705,7.536044538706258,3.562154412456972,0.327821184684523,-0.47807360446595853,28.375,22.625
8785,150.177,1.7496999999999998,26.3,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.2222222222222222,2.0,11.0,58.0,0.6001729288122303,2.453018743531937,228.57786591623355,-1.31,65.80129679223742,8.104448006685086,5.287693700234704,7.793199174406604,3.7604813030666033,0.3024607200500904,-0.4610034339503723,60.411764705882355,21.5
8797,150.177,1.9203199999999996,26.3,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.2222222222222222,2.0,11.0,58.0,0.45128381192661615,2.736298072105655,248.77017257091032,-1.3099999999999998,65.80129679223742,8.267584713501616,5.1815405503520555,7.793199174406604,3.191164645691246,0.30752394018677753,-0.42673358809341866,47.018181818181816,21.23076923076923
8815,148.20499999999998,2.4237,9.23,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.2,1.0,11.0,58.0,0.5980208715479165,2.7366739543410024,223.13302247817728,-1.2400000000000002,67.31511377440603,8.104448006685086,5.363703305156275,7.862459016393442,3.814282937664862,0.1183781129118103,-0.4967682157477287,60.83018867924528,32.48148148148148
1549025,196.29,3.242200000000002,26.3,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.5833333333333334,2.0,14.0,80.0,0.49814402161353755,3.670448527133007,232.70628424348942,-1.05,86.64947555137435,10.974691494688164,6.519744507803582,12.95,7.362880101745866,0.30243986414608637,-0.46163539054135816,43.04761904761905,50.333333333333336
8857,88.106,0.5694,26.3,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.75,2.0,6.0,36.0,0.43785087777866244,2.831257109931365,49.50977500432694,-0.53,37.10914470057002,4.99156383156272,2.770055610029662,5.469999999999999,2.693713646532438,0.30211277772699074,-0.46617188997441655,45.1578947368421,24.0
8878,170.25199999999998,2.686000000000001,26.3,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.7,2.0,12.0,70.0,0.33338730379379183,3.134308384476619,129.80026905978025,-0.79,74.6091943547654,9.234204518682008,5.808060412490447,11.21,8.307943192948091,0.30559416667871986,-0.4614536414147375,73.68518518518519,34.27777777777778
8892,116.15999999999998,1.6513,37.3,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.8333333333333334,2.0,8.0,48.0,0.5668732042121558,2.822354554248032,68.92878689342031,-0.53,49.51971745205236,6.405777393935816,3.770055610029662,7.470000000000001,4.624559505409582,0.30283955508920857,-0.48123038978903615,14.272727272727273,9.0
8908,144.214,2.1298000000000004,26.3,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.875,2.0,10.0,60.0,0.4361738106721368,2.838589121813916,89.25838096618135,-0.53,62.568913158156434,7.819990956308912,4.770055610029662,9.47,6.588063754427392,0.30212286792609416,-0.46587768667366286,63.145833333333336,53.69230769230769
3893,200.32199999999997,3.991900000000002,37.3,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.9166666666666666,2.0,14.0,84.0,0.5412525786782162,2.884064614706359,132.28341890015258,-0.53,87.70937013843205,10.648418081055103,6.770055610029663,13.47,10.550192461908578,0.3028395565321837,-0.481230389785217,40.274193548387096,11.5
8914,144.258,2.7293000000000016,20.23,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,62.0,0.5446193762686498,2.6476048489438337,44.68995593589281,-0.04,64.45302169519843,7.6568542494923815,4.914213562373096,9.96,8.960000000000003,0.043052407228889054,-0.3963765693422825,35.76923076923077,7.666666666666667
8918,186.295,3.3001000000000023,26.3,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.9090909090909091,2.0,13.0,78.0,0.4292208034093734,2.8729187591669154,121.25868639907948,-0.53,81.66373950134629,9.941311299868556,6.270055610029663,12.47,9.557183958151702,0.30212286792610354,-0.4658776866679909,39.86842105263158,1.0
15037,147.177,2.1294000000000004,18.07,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.1111111111111111,2.0,11.0,56.0,0.6359461805524929,2.1363284329450027,261.92400783837525,-1.4400000000000002,65.06690061164406,7.518661569058182,5.449489742783179,6.281705693296602,2.660712663481871,0.12292588889897237,-0.4674546068662528,28.67924528301887,27.0
61771,154.253,2.791800000000001,17.07,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.9,1.0,11.0,64.0,0.5974090084553279,2.4700357043729846,139.80820345864822,-0.33,69.17942100391356,8.267584713501616,5.253218857624055,8.763720712277413,3.8898032952513764,0.1357416500593573,-0.29939213024993294,50.98039215686274,22.272727272727273
